raceId,driverId,points,position,wins
615,197,0.0,33,0
615,329,0.0,20,0
615,232,6.0,10,0
615,309,23.0,5,1
615,223,1.0,17,0
615,290,3.0,15,0
615,304,23.0,6,1
615,235,12.0,7,0
615,328,60.0,1,5
615,327,45.0,2,0
615,224,42.0,3,3
616,243,0.0,29,0
616,298,1.0,18,0
616,336,0.0,40,0
616,335,0.0,37,0
616,200,0.0,22,0
616,187,0.0,35,0
616,313,0.0,31,0
616,317,0.0,38,0
616,259,0.0,32,0
616,231,8.0,9,0
616,278,1.0,19,0
616,289,0.0,26,0
616,280,0.0,25,0
616,293,0.0,39,0
616,262,0.0,24,0
616,334,0.0,36,0
616,292,0.0,34,0
616,222,0.0,28,0
616,333,3.0,14,0
616,332,5.0,13,0
616,331,0.0,30,0
616,330,0.0,27,0
616,250,7.0,10,0
616,305,0.0,23,0
616,199,11.0,8,0
616,182,2.0,16,0
616,238,34.0,4,2
616,307,0.0,21,0
616,306,6.0,12,0
616,197,0.0,33,0
616,329,0.0,20,0
616,232,6.0,11,0
616,309,23.0,5,1
616,223,2.0,17,0
616,290,3.0,15,0
616,304,23.0,6,1
616,235,12.0,7,0
616,328,66.0,1,5
616,327,45.0,2,0
616,224,42.0,3,3
617,243,0.0,30,0
617,298,1.0,18,0
617,336,0.0,40,0
617,335,0.0,37,0
617,200,0.0,23,0
617,187,0.0,35,0
617,313,0.0,32,0
617,317,0.0,38,0
617,259,0.0,28,0
617,231,8.0,9,0
617,278,1.0,19,0
617,289,0.0,26,0
617,280,0.0,25,0
617,293,0.0,39,0
617,262,0.0,24,0
617,334,0.0,36,0
617,292,0.0,34,0
617,222,0.0,29,0
617,333,3.0,14,0
617,332,5.0,13,0
617,331,0.0,31,0
617,330,0.0,27,0
617,250,7.0,10,0
617,305,0.0,21,0
617,199,12.0,7,0
617,182,2.0,16,0
617,238,43.0,4,3
617,307,0.0,22,0
617,306,6.0,12,0
617,197,0.0,33,0
617,329,0.0,20,0
617,232,6.0,11,0
617,309,27.0,5,1
617,223,2.0,17,0
617,290,3.0,15,0
617,304,23.0,6,1
617,235,12.0,8,0
617,328,69.0,1,5
617,327,47.0,3,0
617,224,48.0,2,3
618,320,0.0,41,0
618,314,0.0,33,0
618,243,0.0,30,0
618,298,1.0,20,0
618,336,0.0,42,0
618,335,0.0,38,0
618,200,0.0,24,0
618,187,0.0,36,0
618,313,0.0,32,0
618,317,0.0,39,0
618,259,0.0,28,0
618,231,8.0,10,0
618,278,1.0,21,0
618,289,0.0,26,0
618,280,0.0,25,0
618,293,0.0,40,0
618,262,4.0,14,0
618,334,0.0,37,0
618,292,0.0,35,0
618,222,0.0,29,0
618,333,3.0,15,0
618,332,5.0,13,0
618,331,0.0,31,0
618,330,0.0,27,0
618,250,7.0,11,0
618,305,0.0,22,0
618,199,12.0,7,0
618,182,2.0,17,0
618,238,43.0,4,3
618,307,1.0,19,0
618,306,9.0,9,0
618,197,0.0,34,0
618,329,0.0,23,0
618,232,6.0,12,0
618,309,36.0,5,2
618,223,2.0,18,0
618,290,3.0,16,0
618,304,23.0,6,1
618,235,12.0,8,0
618,328,71.0,1,5
618,327,47.0,3,0
618,224,54.0,2,3
619,320,0.0,41,0
619,314,0.0,34,0
619,243,0.0,30,0
619,298,1.0,20,0
619,336,0.0,42,0
619,335,0.0,38,0
619,200,0.0,24,0
619,187,0.0,36,0
619,313,0.0,33,0
619,317,0.0,39,0
619,259,0.0,28,0
619,231,14.0,8,0
619,278,1.0,21,0
619,289,0.0,26,0
619,280,0.0,25,0
619,293,0.0,40,0
619,262,4.0,14,0
619,334,0.0,37,0
619,292,0.0,35,0
619,222,0.0,29,0
619,333,3.0,15,0
619,332,5.0,13,0
619,331,0.0,32,0
619,330,0.0,27,0
619,250,7.0,11,0
619,305,0.0,22,0
619,199,16.0,7,0
619,182,2.0,17,0
619,238,52.0,3,4
619,307,1.0,19,0
619,306,9.0,10,0
619,197,0.0,31,0
619,329,0.0,23,0
619,232,6.0,12,0
619,309,38.0,5,2
619,223,2.0,18,0
619,290,3.0,16,0
619,304,26.0,6,1
619,235,12.0,9,0
619,328,71.0,1,5
619,327,47.0,4,0
619,224,55.0,2,3
620,278,0.0,21,0
620,339,0.0,20,0
620,320,0.0,19,0
620,289,0.0,18,0
620,333,0.0,17,0
620,207,0.0,16,0
620,309,0.0,15,0
620,317,0.0,14,0
620,327,0.0,13,0
620,224,0.0,12,0
620,182,0.0,11,0
620,337,0.0,10,0
620,307,0.0,9,0
620,280,0.0,8,0
620,199,0.0,7,0
620,238,1.0,6,0
620,314,2.0,5,0
620,223,3.0,4,0
620,235,4.0,3,0
620,304,6.0,2,0
620,328,9.0,1,1
621,293,0.0,28,0
621,305,0.0,27,0
621,306,0.0,25,0
621,250,0.0,21,0
621,340,0.0,20,0
621,243,0.0,18,0
621,338,0.0,17,0
621,278,0.0,19,0
621,339,0.0,26,0
621,320,0.0,24,0
621,289,1.0,10,0
621,333,0.0,23,0
621,207,3.0,7,0
621,309,4.0,5,0
621,317,0.0,22,0
621,327,0.0,14,0
621,224,6.0,3,0
621,182,0.0,11,0
621,337,0.0,16,0
621,307,0.0,15,0
621,280,0.0,13,0
621,199,0.0,12,0
621,238,3.0,8,0
621,314,2.0,9,0
621,223,3.0,6,0
621,235,4.0,4,0
621,304,15.0,1,1
621,328,9.0,2,1
622,329,0.0,29,0
622,290,0.0,15,0
622,293,0.0,30,0
622,305,0.0,26,0
622,306,0.0,27,0
622,250,1.0,12,0
622,340,0.0,23,0
622,243,0.0,21,0
622,338,0.0,17,0
622,278,0.0,22,0
622,339,0.0,28,0
622,320,0.0,25,0
622,289,1.0,11,0
622,333,3.0,8,0
622,207,3.0,7,0
622,309,6.0,6,0
622,317,0.0,24,0
622,327,0.0,18,0
622,224,15.0,1,1
622,182,0.0,13,0
622,337,0.0,20,0
622,307,0.0,19,0
622,280,0.0,16,0
622,199,0.0,14,0
622,238,3.0,9,0
622,314,2.0,10,0
622,223,7.0,5,0
622,235,10.0,3,0
622,304,15.0,2,1
622,328,9.0,4,1
623,312,2.0,12,0
623,329,0.0,25,0
623,290,0.0,16,0
623,293,0.0,31,0
623,305,0.0,29,0
623,306,9.0,5,1
623,250,1.0,15,0
623,340,0.0,26,0
623,243,0.0,24,0
623,338,0.0,21,0
623,278,1.0,14,0
623,339,0.0,30,0
623,320,0.0,28,0
623,289,1.0,13,0
623,333,3.0,8,0
623,207,3.0,9,0
623,309,6.0,7,0
623,317,0.0,27,0
623,327,0.0,22,0
623,224,19.0,1,1
623,182,0.0,17,0
623,337,0.0,19,0
623,307,0.0,23,0
623,280,0.0,20,0
623,199,0.0,18,0
623,238,3.0,10,0
623,314,2.0,11,0
623,223,7.0,6,0
623,235,16.0,2,0
623,304,15.0,3,1
623,328,12.0,4,1
624,330,0.0,30,0
624,312,2.0,15,0
624,329,0.0,26,0
624,290,0.0,18,0
624,293,0.0,32,0
624,305,3.0,11,0
624,306,9.0,5,1
624,250,3.0,13,0
624,340,0.0,27,0
624,243,0.0,25,0
624,338,0.0,24,0
624,278,2.0,16,0
624,339,0.0,31,0
624,320,0.0,29,0
624,289,1.0,17,0
624,333,3.0,9,0
624,207,3.0,10,0
624,309,6.0,8,0
624,317,0.0,28,0
624,327,6.0,7,0
624,224,28.0,1,2
624,182,0.0,19,0
624,337,0.0,22,0
624,307,0.0,21,0
624,280,0.0,23,0
624,199,0.0,20,0
624,238,3.0,12,0
624,314,2.0,14,0
624,223,7.0,6,0
624,235,16.0,3,0
624,304,19.0,2,1
624,328,12.0,4,1
625,221,0.0,31,0
625,330,0.0,27,0
625,312,2.0,16,0
625,329,0.0,26,0
625,290,0.0,18,0
625,293,0.0,33,0
625,305,4.0,11,0
625,306,9.0,5,1
625,250,3.0,14,0
625,340,0.0,28,0
625,243,0.0,25,0
625,338,0.0,24,0
625,278,6.0,9,0
625,339,0.0,32,0
625,320,0.0,30,0
625,289,1.0,17,0
625,333,3.0,12,0
625,207,3.0,13,0
625,309,6.0,8,0
625,317,0.0,29,0
625,327,9.0,6,0
625,224,34.0,1,2
625,182,0.0,19,0
625,337,0.0,22,0
625,307,0.0,21,0
625,280,0.0,23,0
625,199,0.0,20,0
625,238,5.0,10,0
625,314,2.0,15,0
625,223,7.0,7,0
625,235,16.0,4,0
625,304,19.0,3,1
625,328,21.0,2,2
626,262,0.0,33,0
626,232,1.0,18,0
626,221,0.0,32,0
626,330,0.0,28,0
626,312,2.0,16,0
626,329,0.0,27,0
626,290,0.0,19,0
626,293,0.0,35,0
626,305,4.0,11,0
626,306,9.0,6,1
626,250,3.0,14,0
626,340,0.0,29,0
626,243,0.0,26,0
626,338,0.0,25,0
626,278,9.0,8,0
626,339,0.0,34,0
626,320,0.0,31,0
626,289,1.0,17,0
626,333,3.0,12,0
626,207,3.0,13,0
626,309,10.0,5,0
626,317,0.0,30,0
626,327,9.0,7,0
626,224,43.0,1,3
626,182,0.0,21,0
626,337,0.0,23,0
626,307,0.0,22,0
626,280,0.0,24,0
626,199,0.0,20,0
626,238,5.0,10,0
626,314,2.0,15,0
626,223,7.0,9,0
626,235,16.0,4,0
626,304,21.0,3,1
626,328,27.0,2,2
627,321,0.0,36,0
627,262,0.0,33,0
627,232,1.0,19,0
627,221,0.0,32,0
627,330,0.0,28,0
627,312,4.0,12,0
627,329,0.0,25,0
627,290,0.0,20,0
627,293,0.0,35,0
627,305,4.0,11,0
627,306,9.0,7,1
627,250,3.0,16,0
627,340,0.0,29,0
627,243,0.0,27,0
627,338,0.0,26,0
627,278,9.0,9,0
627,339,0.0,34,0
627,320,0.0,31,0
627,289,2.0,18,0
627,333,3.0,13,0
627,207,3.0,15,0
627,309,10.0,6,0
627,317,0.0,30,0
627,327,9.0,8,0
627,224,43.0,1,3
627,182,0.0,22,0
627,337,0.0,23,0
627,307,3.0,14,0
627,280,0.0,24,0
627,199,0.0,21,0
627,238,9.0,10,0
627,314,2.0,17,0
627,223,13.0,5,0
627,235,25.0,3,1
627,304,21.0,4,1
627,328,27.0,2,2
628,296,0.0,35,0
628,321,0.0,37,0
628,262,0.0,33,0
628,232,1.0,19,0
628,221,0.0,32,0
628,330,0.0,29,0
628,312,4.0,13,0
628,329,0.0,25,0
628,290,0.0,20,0
628,293,0.0,36,0
628,305,7.0,11,0
628,306,9.0,8,1
628,250,3.0,16,0
628,340,0.0,30,0
628,243,0.0,27,0
628,338,0.0,26,0
628,278,11.0,7,0
628,339,0.0,34,0
628,320,0.0,28,0
628,289,2.0,18,0
628,333,3.0,14,0
628,207,3.0,15,0
628,309,14.0,5,0
628,317,0.0,31,0
628,327,9.0,9,0
628,224,52.0,1,4
628,182,0.0,22,0
628,337,0.0,23,0
628,307,4.0,12,0
628,280,0.0,24,0
628,199,0.0,21,0
628,238,9.0,10,0
628,314,2.0,17,0
628,223,13.0,6,0
628,235,25.0,4,1
628,304,27.0,3,1
628,328,27.0,2,2
629,341,0.0,32,0
629,296,0.0,36,0
629,321,0.0,38,0
629,262,0.0,34,0
629,232,1.0,19,0
629,221,0.0,33,0
629,330,0.0,30,0
629,312,4.0,13,0
629,329,0.0,25,0
629,290,0.0,21,0
629,293,0.0,37,0
629,305,13.0,7,0
629,306,9.0,9,1
629,250,3.0,17,0
629,340,0.0,31,0
629,243,0.0,28,0
629,338,0.0,27,0
629,278,11.0,8,0
629,339,0.0,35,0
629,320,1.0,20,0
629,289,4.0,14,0
629,333,3.0,15,0
629,207,3.0,16,0
629,309,17.0,5,0
629,317,0.0,29,0
629,327,9.0,10,0
629,224,61.0,1,5
629,182,0.0,23,0
629,337,0.0,24,0
629,307,4.0,12,0
629,280,0.0,26,0
629,199,0.0,22,0
629,238,9.0,11,0
629,314,2.0,18,0
629,223,13.0,6,0
629,235,25.0,4,1
629,304,31.0,2,1
629,328,27.0,3,2
630,343,0.0,39,0
630,342,0.0,33,0
630,341,0.0,32,0
630,296,0.0,37,0
630,321,0.0,40,0
630,262,0.0,35,0
630,232,1.0,20,0
630,221,0.0,34,0
630,330,0.0,30,0
630,312,4.0,13,0
630,329,0.0,25,0
630,290,0.0,22,0
630,293,0.0,38,0
630,305,13.0,7,0
630,306,9.0,9,1
630,250,3.0,18,0
630,340,0.0,31,0
630,243,0.0,28,0
630,338,0.0,27,0
630,278,12.0,8,0
630,339,0.0,36,0
630,320,1.0,21,0
630,289,4.0,14,0
630,333,3.0,16,0
630,207,3.0,17,0
630,309,23.0,5,0
630,317,0.0,29,0
630,327,9.0,10,0
630,224,61.0,1,5
630,182,0.0,23,0
630,337,0.0,24,0
630,307,4.0,12,0
630,280,0.0,26,0
630,199,3.0,15,0
630,238,9.0,11,0
630,314,2.0,19,0
630,223,15.0,6,0
630,235,25.0,4,1
630,304,35.0,3,1
630,328,36.0,2,3
631,344,0.0,32,0
631,222,0.0,29,0
631,343,0.0,41,0
631,342,0.0,34,0
631,341,0.0,36,0
631,296,0.0,39,0
631,321,0.0,42,0
631,262,0.0,37,0
631,232,1.0,20,0
631,221,0.0,24,0
631,330,0.0,33,0
631,312,4.0,14,0
631,329,0.0,26,0
631,290,0.0,22,0
631,293,0.0,40,0
631,305,13.0,8,0
631,306,9.0,11,1
631,250,3.0,18,0
631,340,0.0,35,0
631,243,0.0,30,0
631,338,0.0,28,0
631,278,12.0,10,0
631,339,0.0,38,0
631,320,1.0,21,0
631,289,4.0,15,0
631,333,3.0,17,0
631,207,4.0,12,0
631,309,23.0,5,0
631,317,0.0,31,0
631,327,15.0,6,0
631,224,61.0,1,5
631,182,0.0,23,0
631,337,0.0,25,0
631,307,4.0,13,0
631,280,0.0,27,0
631,199,3.0,16,0
631,238,12.0,9,0
631,314,2.0,19,0
631,223,15.0,7,0
631,235,27.0,4,1
631,304,39.0,3,1
631,328,45.0,2,4
632,339,0.0,25,0
632,347,0.0,24,0
632,320,0.0,23,0
632,334,0.0,22,0
632,340,0.0,21,0
632,346,0.0,20,0
632,293,0.0,19,0
632,345,0.0,18,0
632,307,0.0,17,0
632,327,0.0,16,0
632,341,0.0,15,0
632,224,0.0,14,0
632,333,0.0,13,0
632,243,0.0,12,0
632,280,0.0,11,0
632,238,0.0,10,0
632,289,0.0,9,0
632,235,0.0,8,0
632,312,0.0,7,0
632,304,1.0,6,0
632,278,2.0,5,0
632,317,3.0,4,0
632,223,4.0,3,0
632,328,6.0,2,0
632,207,9.0,1,1
633,314,0.0,14,0
633,306,1.0,9,0
633,339,0.0,22,0
633,347,0.0,27,0
633,320,0.0,12,0
633,334,0.0,26,0
633,340,0.0,25,0
633,346,0.0,24,0
633,293,0.0,23,0
633,345,3.0,7,0
633,307,0.0,15,0
633,327,0.0,10,0
633,341,0.0,18,0
633,224,0.0,21,0
633,333,0.0,20,0
633,243,0.0,19,0
633,280,0.0,17,0
633,238,0.0,16,0
633,289,0.0,13,0
633,235,6.0,3,0
633,312,0.0,11,0
633,304,3.0,8,0
633,278,6.0,4,0
633,317,3.0,6,0
633,223,4.0,5,0
633,328,15.0,1,1
633,207,9.0,2,1
634,342,0.0,26,0
634,314,0.0,18,0
634,306,1.0,12,0
634,339,0.0,23,0
634,347,0.0,28,0
634,320,0.0,17,0
634,334,0.0,27,0
634,340,0.0,25,0
634,346,0.0,22,0
634,293,0.0,24,0
634,345,3.0,8,0
634,307,0.0,20,0
634,327,0.0,14,0
634,341,0.0,13,0
634,224,2.0,10,0
634,333,0.0,21,0
634,243,1.0,11,0
634,280,0.0,16,0
634,238,6.0,4,0
634,289,0.0,19,0
634,235,10.0,2,0
634,312,0.0,15,0
634,304,6.0,6,0
634,278,6.0,5,0
634,317,3.0,9,0
634,223,4.0,7,0
634,328,24.0,1,2
634,207,9.0,3,1
635,338,0.0,29,0
635,298,0.0,20,0
635,342,0.0,24,0
635,314,0.0,21,0
635,306,1.0,12,0
635,339,0.0,25,0
635,347,0.0,30,0
635,320,0.0,19,0
635,334,0.0,28,0
635,340,0.0,27,0
635,346,1.0,14,0
635,293,0.0,26,0
635,345,9.0,4,0
635,307,0.0,15,0
635,327,0.0,16,0
635,341,2.0,10,0
635,224,2.0,11,0
635,333,0.0,23,0
635,243,1.0,13,0
635,280,0.0,18,0
635,238,9.0,5,0
635,289,0.0,22,0
635,235,19.0,2,1
635,312,0.0,17,0
635,304,6.0,8,0
635,278,6.0,7,0
635,317,3.0,9,0
635,223,8.0,6,0
635,328,24.0,1,2
635,207,9.0,3,1
636,349,0.0,26,0
636,348,0.0,24,0
636,338,0.0,31,0
636,298,0.0,20,0
636,342,0.0,25,0
636,314,0.0,21,0
636,306,1.0,14,0
636,339,0.0,27,0
636,347,0.0,32,0
636,320,0.0,18,0
636,334,0.0,30,0
636,340,0.0,29,0
636,346,4.0,11,0
636,293,0.0,28,0
636,345,9.0,4,0
636,307,0.0,16,0
636,327,6.0,8,0
636,341,2.0,13,0
636,224,6.0,9,0
636,333,0.0,23,0
636,243,1.0,15,0
636,280,0.0,19,0
636,238,9.0,5,0
636,289,0.0,22,0
636,235,19.0,2,1
636,312,0.0,17,0
636,304,6.0,10,0
636,278,8.0,7,0
636,317,4.0,12,0
636,223,8.0,6,0
636,328,33.0,1,3
636,207,9.0,3,1
637,262,0.0,36,0
637,329,0.0,31,0
637,321,0.0,30,0
637,330,0.0,23,0
637,349,0.0,27,0
637,348,0.0,25,0
637,338,0.0,34,0
637,298,0.0,20,0
637,342,0.0,26,0
637,314,0.0,21,0
637,306,1.0,16,0
637,339,0.0,28,0
637,347,0.0,35,0
637,320,0.0,19,0
637,334,0.0,33,0
637,340,0.0,32,0
637,346,4.0,11,0
637,293,0.0,29,0
637,345,9.0,6,0
637,307,0.0,17,0
637,327,6.0,9,0
637,341,3.0,14,0
637,224,10.0,4,0
637,333,0.0,24,0
637,243,3.0,15,0
637,280,3.0,13,0
637,238,15.0,3,0
637,289,0.0,22,0
637,235,19.0,2,1
637,312,0.0,18,0
637,304,6.0,10,0
637,278,8.0,8,0
637,317,4.0,12,0
637,223,8.0,7,0
637,328,42.0,1,4
637,207,9.0,5,1
638,350,0.0,24,0
638,262,0.0,37,0
638,329,0.0,32,0
638,321,0.0,31,0
638,330,0.0,23,0
638,349,0.0,28,0
638,348,0.0,26,0
638,338,0.0,35,0
638,298,0.0,21,0
638,342,0.0,27,0
638,314,1.0,17,0
638,306,1.0,16,0
638,339,0.0,29,0
638,347,0.0,36,0
638,320,0.0,20,0
638,334,0.0,34,0
638,340,0.0,33,0
638,346,4.0,12,0
638,293,0.0,30,0
638,345,9.0,8,0
638,307,0.0,18,0
638,327,12.0,5,0
638,341,3.0,14,0
638,224,10.0,7,0
638,333,0.0,25,0
638,243,3.0,15,0
638,280,3.0,13,0
638,238,17.0,3,0
638,289,0.0,22,0
638,235,19.0,2,1
638,312,0.0,19,0
638,304,6.0,10,0
638,278,8.0,9,0
638,317,4.0,11,0
638,223,12.0,6,0
638,328,51.0,1,5
638,207,12.0,4,1
639,182,0.0,33,0
639,337,0.0,26,0
639,350,0.0,25,0
639,262,0.0,23,0
639,329,0.0,29,0
639,321,0.0,35,0
639,330,0.0,24,0
639,349,0.0,31,0
639,348,0.0,28,0
639,338,0.0,39,0
639,298,0.0,22,0
639,342,0.0,30,0
639,314,5.0,13,0
639,306,1.0,18,0
639,339,0.0,32,0
639,347,0.0,37,0
639,320,0.0,21,0
639,334,0.0,38,0
639,340,0.0,36,0
639,346,13.0,5,1
639,293,0.0,34,0
639,345,9.0,9,0
639,307,0.0,19,0
639,327,12.0,7,0
639,341,3.0,15,0
639,224,16.0,4,0
639,333,0.0,27,0
639,243,3.0,16,0
639,280,4.0,14,0
639,238,17.0,3,0
639,289,2.0,17,0
639,235,19.0,2,1
639,312,0.0,20,0
639,304,6.0,12,0
639,278,8.0,10,0
639,317,7.0,11,0
639,223,12.0,8,0
639,328,51.0,1,5
639,207,12.0,6,1
640,351,0.0,40,0
640,197,0.0,31,0
640,305,3.0,16,0
640,182,0.0,36,0
640,337,0.0,27,0
640,350,0.0,28,0
640,262,0.0,22,0
640,329,0.0,32,0
640,321,0.0,38,0
640,330,0.0,26,0
640,349,0.0,34,0
640,348,0.0,30,0
640,338,0.0,42,0
640,298,0.0,24,0
640,342,0.0,33,0
640,314,5.0,14,0
640,306,1.0,21,0
640,339,0.0,35,0
640,347,0.0,25,0
640,320,9.0,9,1
640,334,0.0,41,0
640,340,0.0,39,0
640,346,13.0,6,1
640,293,0.0,37,0
640,345,9.0,10,0
640,307,2.0,19,0
640,327,16.0,4,0
640,341,3.0,17,0
640,224,16.0,5,0
640,333,0.0,29,0
640,243,3.0,18,0
640,280,4.0,15,0
640,238,23.0,2,0
640,289,2.0,20,0
640,235,19.0,3,1
640,312,0.0,23,0
640,304,6.0,13,0
640,278,9.0,11,0
640,317,7.0,12,0
640,223,12.0,8,0
640,328,51.0,1,5
640,207,12.0,7,1
641,354,0.0,46,0
641,353,0.0,39,0
641,352,0.0,32,0
641,288,4.0,15,0
641,351,0.0,43,0
641,197,0.0,33,0
641,305,3.0,17,0
641,182,0.0,38,0
641,337,0.0,28,0
641,350,0.0,29,0
641,262,0.0,23,0
641,329,0.0,34,0
641,321,0.0,41,0
641,330,0.0,27,0
641,349,0.0,36,0
641,348,0.0,31,0
641,338,0.0,45,0
641,298,0.0,25,0
641,342,0.0,35,0
641,314,5.0,14,0
641,306,1.0,22,0
641,339,0.0,37,0
641,347,0.0,26,0
641,320,9.0,9,1
641,334,0.0,44,0
641,340,0.0,42,0
641,346,13.0,6,1
641,293,0.0,40,0
641,345,9.0,10,0
641,307,2.0,20,0
641,327,17.0,4,0
641,341,3.0,18,0
641,224,16.0,5,0
641,333,0.0,30,0
641,243,3.0,19,0
641,280,4.0,16,0
641,238,29.0,2,0
641,289,2.0,21,0
641,235,19.0,3,1
641,312,0.0,24,0
641,304,9.0,13,0
641,278,9.0,11,0
641,317,9.0,12,0
641,223,12.0,8,0
641,328,60.0,1,6
641,207,12.0,7,1
642,309,0.0,50,0
642,344,0.0,49,0
642,355,0.0,33,0
642,322,0.0,27,0
642,354,0.0,48,0
642,353,0.0,41,0
642,352,0.0,34,0
642,288,4.0,16,0
642,351,0.0,45,0
642,197,0.0,35,0
642,305,3.0,18,0
642,182,0.0,40,0
642,337,0.0,29,0
642,350,0.0,31,0
642,262,0.0,23,0
642,329,0.0,36,0
642,321,0.0,43,0
642,330,0.0,28,0
642,349,0.0,38,0
642,348,0.0,32,0
642,338,0.0,47,0
642,298,0.0,25,0
642,342,0.0,37,0
642,314,5.0,14,0
642,306,1.0,22,0
642,339,0.0,39,0
642,347,0.0,26,0
642,320,9.0,9,1
642,334,0.0,46,0
642,340,0.0,44,0
642,346,19.0,5,1
642,293,0.0,42,0
642,345,9.0,10,0
642,307,5.0,15,0
642,327,26.0,3,1
642,341,3.0,19,0
642,224,16.0,6,0
642,333,0.0,30,0
642,243,3.0,20,0
642,280,4.0,17,0
642,238,33.0,2,0
642,289,2.0,21,0
642,235,19.0,4,1
642,312,0.0,24,0
642,304,9.0,13,0
642,278,9.0,11,0
642,317,9.0,12,0
642,223,13.0,7,0
642,328,62.0,1,6
642,207,12.0,8,1
643,278,0.0,23,0
643,262,0.0,22,0
643,243,0.0,21,0
643,207,0.0,20,0
643,361,0.0,19,0
643,360,0.0,18,0
643,359,0.0,17,0
643,352,0.0,16,0
643,341,0.0,15,0
643,235,0.0,14,0
643,358,0.0,13,0
643,293,0.0,12,0
643,362,0.0,11,0
643,346,0.0,10,0
643,345,0.0,9,0
643,340,0.0,8,0
643,280,0.0,7,0
643,289,1.0,6,0
643,357,2.0,5,0
643,306,3.0,4,0
643,328,4.0,3,0
643,304,6.0,2,0
643,356,9.0,1,1
644,339,0.0,25,0
644,333,0.0,24,0
644,278,0.0,19,0
644,262,0.0,22,0
644,243,0.0,18,0
644,207,4.0,5,0
644,361,0.0,23,0
644,360,6.0,4,0
644,359,2.0,8,0
644,352,0.0,21,0
644,341,0.0,17,0
644,235,0.0,20,0
644,358,0.0,16,0
644,293,0.0,15,0
644,362,0.0,14,0
644,346,0.0,13,0
644,345,0.0,12,0
644,340,0.0,11,0
644,280,0.0,10,0
644,289,4.0,6,0
644,357,2.0,9,0
644,306,3.0,7,0
644,328,13.0,1,1
644,304,6.0,3,0
644,356,9.0,2,1
645,238,0.0,13,0
645,339,0.0,26,0
645,333,0.0,25,0
645,278,0.0,20,0
645,262,0.0,22,0
645,243,0.0,19,0
645,207,4.0,8,0
645,361,0.0,21,0
645,360,6.0,5,0
645,359,2.0,10,0
645,352,0.0,24,0
645,341,0.0,18,0
645,235,0.0,23,0
645,358,9.0,3,1
645,293,0.0,17,0
645,362,0.0,16,0
645,346,0.0,14,0
645,345,1.0,12,0
645,340,0.0,15,0
645,280,4.0,7,0
645,289,6.0,6,0
645,357,2.0,11,0
645,306,3.0,9,0
645,328,13.0,2,1
645,304,9.0,4,0
645,356,15.0,1,1
646,321,0.0,27,0
646,363,3.0,12,0
646,238,0.0,17,0
646,339,0.0,28,0
646,333,0.0,26,0
646,278,6.0,7,0
646,262,0.0,24,0
646,243,2.0,13,0
646,207,4.0,11,0
646,361,0.0,23,0
646,360,6.0,8,0
646,359,2.0,15,0
646,352,0.0,25,0
646,341,0.0,22,0
646,235,0.0,18,0
646,358,9.0,4,1
646,293,0.0,21,0
646,362,0.0,20,0
646,346,0.0,16,0
646,345,10.0,3,1
646,340,0.0,19,0
646,280,5.0,10,0
646,289,6.0,9,0
646,357,2.0,14,0
646,306,7.0,6,0
646,328,13.0,2,1
646,304,9.0,5,0
646,356,15.0,1,1
647,351,0.0,34,0
647,353,0.0,33,0
647,364,0.0,31,0
647,320,0.0,30,0
647,327,0.0,26,0
647,223,3.0,14,0
647,321,0.0,29,0
647,363,3.0,13,0
647,238,0.0,20,0
647,339,0.0,32,0
647,333,0.0,28,0
647,278,6.0,7,0
647,262,0.0,25,0
647,243,2.0,16,0
647,207,4.0,12,0
647,361,0.0,24,0
647,360,6.0,8,0
647,359,2.0,17,0
647,352,0.0,27,0
647,341,1.0,18,0
647,235,4.0,11,0
647,358,18.0,2,2
647,293,0.0,23,0
647,362,0.0,22,0
647,346,0.0,19,0
647,345,10.0,4,1
647,340,0.0,21,0
647,280,5.0,10,0
647,289,6.0,9,0
647,357,2.0,15,0
647,306,9.0,6,0
647,328,19.0,1,1
647,304,9.0,5,0
647,356,15.0,3,1
648,351,0.0,32,0
648,353,0.0,34,0
648,364,1.0,19,0
648,320,0.0,31,0
648,327,0.0,23,0
648,223,3.0,14,0
648,321,0.0,30,0
648,363,3.0,13,0
648,238,0.0,21,0
648,339,0.0,33,0
648,333,0.0,29,0
648,278,12.0,4,0
648,262,0.0,28,0
648,243,2.0,16,0
648,207,4.0,12,0
648,361,0.0,27,0
648,360,6.0,9,0
648,359,2.0,17,0
648,352,0.0,25,0
648,341,1.0,18,0
648,235,4.0,11,0
648,358,27.0,1,3
648,293,0.0,26,0
648,362,0.0,24,0
648,346,0.0,20,0
648,345,10.0,6,1
648,340,0.0,22,0
648,280,7.0,8,0
648,289,6.0,10,0
648,357,2.0,15,0
648,306,9.0,7,0
648,328,19.0,2,1
648,304,12.0,5,0
648,356,19.0,3,1
649,224,0.0,23,0
649,351,0.0,34,0
649,353,0.0,29,0
649,364,1.0,19,0
649,320,0.0,33,0
649,327,0.0,22,0
649,223,6.0,11,0
649,321,0.0,32,0
649,363,3.0,14,0
649,238,0.0,21,0
649,339,0.0,35,0
649,333,0.0,31,0
649,278,14.0,5,0
649,262,0.0,30,0
649,243,2.0,16,0
649,207,4.0,13,0
649,361,0.0,28,0
649,360,6.0,10,0
649,359,2.0,17,0
649,352,0.0,26,0
649,341,1.0,18,0
649,235,4.0,12,0
649,358,36.0,1,4
649,293,0.0,27,0
649,362,0.0,25,0
